name,reads_clade,recalculated_percent
Lactobacillus iners,59071,52.69256500602114
Homo sapiens,38914,34.712100263146155
Lactobacillus crispatus,11454,10.217207082645734
Gardnerella vaginalis,969,0.8643682262164936
Gardnerella leopoldii,471,0.4201418313188528
Aerococcus christensenii,162,0.14450738147272646
Gardnerella piotii,145,0.12934302662682307
Gardnerella swidsinskii,138,0.12309888051380402
Limosilactobacillus portuensis,136,0.12131483876722715
Akkermansia muciniphila,71,0.06333348200347888
Limosilactobacillus vaginalis,71,0.06333348200347888
Hoylesella buccalis,36,0.03211275143838366
Enterococcus cecorum,36,0.03211275143838366
Finegoldia magna,34,0.030328709691806788
Hungatella hathewayi,33,0.029436688818518356
Ezakiella coagulans,29,0.025868605325364613
Methanohalophilus mahii,25,0.022300521832210873
Desulfobacca acetoxidans,24,0.02140850095892244
Lactobacillus amylovorus,17,0.015164354845903394
Limosilactobacillus reuteri,16,0.014272333972614959
Bacteroides caccae,13,0.011596271352749654
Lactobacillus gasseri,9,0.008028187859595914
Mageeibacillus indolicus,9,0.008028187859595914
Corynebacterium glucuronolyticum,8,0.0071361669863074795
Sutterella wadsworthensis,6,0.00535212523973061
Peptoniphilus lacrimalis,6,0.00535212523973061
Solobacterium moorei,6,0.00535212523973061
Ligilactobacillus acidipiscis,5,0.004460104366442175
Desulfovibrio piger,5,0.004460104366442175
Anaerococcus mediterraneensis,5,0.004460104366442175
Lactiplantibacillus plantarum,5,0.004460104366442175
Segatella copri,4,0.0035680834931537397
Limosilactobacillus oris,4,0.0035680834931537397
Phyllobacterium sp. T1293,4,0.0035680834931537397
Lactobacillus sp. 3B(2020),4,0.0035680834931537397
Prevotella corporis,4,0.0035680834931537397
Sutterella faecalis,4,0.0035680834931537397
Faecalibacterium prausnitzii,4,0.0035680834931537397
Lawsonella clevelandensis,3,0.002676062619865305
Clostridioides difficile,3,0.002676062619865305
Limosilactobacillus fermentum,3,0.002676062619865305
Faecalibacterium sp. I3-3-89,3,0.002676062619865305
Staphylococcus caprae,3,0.002676062619865305
Porphyromonas somerae,3,0.002676062619865305
Mycolicibacterium smegmatis,3,0.002676062619865305
Ezakiella massiliensis,3,0.002676062619865305
Metabacillus sp. B2-18,3,0.002676062619865305
Lactobacillus helveticus,3,0.002676062619865305
Escherichia coli,3,0.002676062619865305
Roseburia faecis,3,0.002676062619865305
Azospirillum doebereinerae,2,0.0017840417465768699
Anaerococcus prevotii,2,0.0017840417465768699
Agathobacter rectalis,2,0.0017840417465768699
Pseudomonas batumici,2,0.0017840417465768699
Staphylococcus aureus,2,0.0017840417465768699
Sphingobacterium sp. BN32,2,0.0017840417465768699
Ureaplasma parvum,2,0.0017840417465768699
Fannyhessea vaginae,2,0.0017840417465768699
Enterococcus faecalis,2,0.0017840417465768699
Enterococcus sp. DIV2402,2,0.0017840417465768699
Streptococcus agalactiae,2,0.0017840417465768699
Metabacillus litoralis,2,0.0017840417465768699
Peribacillus sp. SCS-26,2,0.0017840417465768699
Epilithonimonas vandammei,2,0.0017840417465768699
Collinsella aerofaciens,2,0.0017840417465768699
Segatella hominis,2,0.0017840417465768699
Amygdalobacter nucleatus,2,0.0017840417465768699
Alistipes shahii,2,0.0017840417465768699
Odoribacter splanchnicus,2,0.0017840417465768699
Enterobacter bugandensis,2,0.0017840417465768699
Vescimonas coprocola,2,0.0017840417465768699
Amygdalobacter indicium,2,0.0017840417465768699
Corynebacterium marquesiae,2,0.0017840417465768699
Lawsonibacter asaccharolyticus,2,0.0017840417465768699
Buchnera aphidicola,2,0.0017840417465768699
Moraxella osloensis,1,0.0008920208732884349
Enterobacter ludwigii,1,0.0008920208732884349
Acinetobacter lwoffii,1,0.0008920208732884349
Xanthomonas albilineans,1,0.0008920208732884349
Serratia rubidaea,1,0.0008920208732884349
Ligilactobacillus saerimneri,1,0.0008920208732884349
Vibrio harveyi,1,0.0008920208732884349
Sphingomonas sp. FARSPH,1,0.0008920208732884349
