name,reads_clade,recalculated_percent
Lactobacillus crispatus,118798,73.08352455537032
Homo sapiens,25481,15.675695627833727
Prevotella melaninogenica,5995,3.688073281616231
Gardnerella vaginalis,4741,2.9166230905992583
Fannyhessea vaginae,4152,2.5542752736064376
Aerococcus christensenii,1518,0.9338607575468623
Prevotella jejuni,287,0.17655997194726578
Prevotella bivia,190,0.11688639257832927
Prevotella corporis,182,0.11196486025924171
Hoylesella buccalis,181,0.11134966871935578
Metamycoplasma hominis,153,0.09412430560254935
Prevotella scopos,90,0.05536723858973492
Prevotella sp. oral taxon 299,52,0.03198996007406906
Lactobacillus amylovorus,44,0.027068427754981514
Lactobacillus gasseri,43,0.02645323621509557
Gardnerella swidsinskii,42,0.025838044675209625
Prevotella denticola,42,0.025838044675209625
Ureaplasma urealyticum,41,0.025222853135323683
Prevotella nigrescens,40,0.024607661595437744
Prevotella intermedia,34,0.020916512356122078
Prevotella veroralis,32,0.019686129276350193
Gardnerella leopoldii,30,0.018455746196578304
Prevotella fusca,29,0.01784055465669236
Lactiplantibacillus plantarum,25,0.015379788497148588
Porphyromonas gingivalis,24,0.014764596957262644
Lactobacillus helveticus,23,0.0141494054173767
Porphyromonas somerae,23,0.0141494054173767
Mageeibacillus indolicus,17,0.010458256178061039
Segatella copri,16,0.009843064638175096
Prevotella histicola,16,0.009843064638175096
Lactobacillus sp. ESL0785,14,0.00861268155840321
Bacteroides sp. M10,14,0.00861268155840321
Prevotella multiformis,10,0.006151915398859436
Amygdalobacter nucleatus,9,0.005536723858973492
Hoylesella enoeca,8,0.004921532319087548
Lactobacillus sp. ESL0680,8,0.004921532319087548
Lactobacillus ultunensis,7,0.004306340779201605
Segatella oris,7,0.004306340779201605
Lactobacillus iners,6,0.003691149239315661
Butyricimonas faecalis,6,0.003691149239315661
Bacteroides thetaiotaomicron,6,0.003691149239315661
Finegoldia magna,4,0.002460766159543774
Lactobacillus acetotolerans,4,0.002460766159543774
Gardnerella piotii,4,0.002460766159543774
Lederbergia lenta,4,0.002460766159543774
Bacteroides heparinolyticus,3,0.0018455746196578305
Segatella baroniae,3,0.0018455746196578305
Streptococcus mitis,3,0.0018455746196578305
Streptococcus sp. A12,3,0.0018455746196578305
Streptococcus pyogenes,3,0.0018455746196578305
Bacteroides fragilis,3,0.0018455746196578305
Porphyromonas pogonae,3,0.0018455746196578305
Cellulosilyticum sp. WCF-2,3,0.0018455746196578305
Arcanobacterium haemolyticum,3,0.0018455746196578305
Mobiluncus massiliensis,2,0.001230383079771887
Staphylococcus saccharolyticus,2,0.001230383079771887
Oceanisphaera sp. IT1-181,2,0.001230383079771887
Desulfitobacterium metallireducens,2,0.001230383079771887
Streptococcus pneumoniae,2,0.001230383079771887
Prevotella herbatica,2,0.001230383079771887
Bartonella bovis,2,0.001230383079771887
Neisseria sp. oral taxon 014,2,0.001230383079771887
Cutibacterium acnes,2,0.001230383079771887
Dolosigranulum pigrum,2,0.001230383079771887
Amygdalobacter indicium,2,0.001230383079771887
Bacteroides nordii,2,0.001230383079771887
Streptomyces sp. NBC_01506,2,0.001230383079771887
Capnocytophaga sp. oral taxon 878,2,0.001230383079771887
Zunongwangia sp. HRR-M8,2,0.001230383079771887
Chryseobacterium sp. G0186,2,0.001230383079771887
Neisseria sp. Marseille-Q5346,1,0.0006151915398859435
Burkholderia ubonensis,1,0.0006151915398859435
Shewanella khirikhana,1,0.0006151915398859435
Planktomarina temperata,1,0.0006151915398859435
Vibrio cholerae,1,0.0006151915398859435
Tannerella forsythia,1,0.0006151915398859435
Sphingomonas hankookensis,1,0.0006151915398859435
Pseudoalteromonas mariniglutinosa,1,0.0006151915398859435
Capnocytophaga sp. oral taxon 864,1,0.0006151915398859435
Imperialibacter roseus,1,0.0006151915398859435
Treponema phagedenis,1,0.0006151915398859435
Fusobacterium nucleatum,1,0.0006151915398859435
Acinetobacter lwoffii,1,0.0006151915398859435
Levilactobacillus koreensis,1,0.0006151915398859435
Porphyromonas sp. oral taxon 275,1,0.0006151915398859435
Prevotella dentalis,1,0.0006151915398859435
Fructilactobacillus carniphilus,1,0.0006151915398859435
Schleiferilactobacillus harbinensis,1,0.0006151915398859435
Streptococcus anginosus,1,0.0006151915398859435
Streptococcus oralis,1,0.0006151915398859435
Streptococcus infantis,1,0.0006151915398859435
Streptococcus ilei,1,0.0006151915398859435
Streptococcus dysgalactiae,1,0.0006151915398859435
Enterococcus thailandicus,1,0.0006151915398859435
Staphylococcus epidermidis,1,0.0006151915398859435
Staphylococcus hominis,1,0.0006151915398859435
Aneurinibacillus uraniidurans,1,0.0006151915398859435
Faecalibacterium prausnitzii,1,0.0006151915398859435
Anaerobutyricum hallii,1,0.0006151915398859435
Veillonella atypica,1,0.0006151915398859435
Veillonella dispar,1,0.0006151915398859435
Selenomonas dianae,1,0.0006151915398859435
Scardovia inopinata,1,0.0006151915398859435
Lactobacillus johnsonii,1,0.0006151915398859435
Lactobacillus kefiranofaciens,1,0.0006151915398859435
Mycoplasma amphoriforme,1,0.0006151915398859435
Lactobacillus panisapium,1,0.0006151915398859435
Lactobacillus acidophilus,1,0.0006151915398859435
Limosilactobacillus portuensis,1,0.0006151915398859435
Lancefieldella parvula,1,0.0006151915398859435
